#,title,text,embedding_dims,embedding_preview (5 số đầu)
47,Ngành Quản trị khách sạn (Mã ngành: 7810201) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"# Ngành Quản trị khách sạn (Mã ngành: 7810201)
**MÃ NGÀNH:** `7810201` | **KHOA QUẢN LÝ:** Khoa Dịch vụ du lịch & Ẩm thực
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `20.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `22.50 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"0.0425, 0.0372, -0.1053, 0.0099, 0.0313 ..."
48,Ngành Quản trị khách sạn (Mã ngành: 7810201) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"Quản trị vận hành Lễ tân, Buồng phòng, Ẩm thực (F&B), Quản trị Sự kiện & Hội nghị (MICE), Quản trị doanh thu Khách sạn 4-5 sao.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Quản lý / Giám sát Bộ phận Khách sạn 4-5 sao (Front Office / F&B)
- Chuyên viên Tổ chức Sự kiện & Hội nghị
- Chuyên viên Quản trị Doanh thu Khách sạn
- Quản lý Chuỗi Resort & Homestay Nâng cao
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"0.2082, 0.0034, 0.1312, 0.1204, 0.0638 ..."
49,Ngành Quản trị Nhà hàng và Dịch vụ ăn uống (Mã ngành: 7810202) - Trường Đại học Công Thương TP.HCM - (HUIT Cổng tuyển sinh chính thức),"# Ngành Quản trị Nhà hàng và Dịch vụ ăn uống (Mã ngành: 7810202)
**MÃ NGÀNH:** `7810202` | **KHOA QUẢN LÝ:** Khoa Dịch vụ du lịch & Ẩm thực
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `20.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `22.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"0.0420, -0.1484, 0.0541, 0.0185, -0.1837 ..."
50,Ngành Quản trị Nhà hàng và Dịch vụ ăn uống (Mã ngành: 7810202) - Trường Đại học Công Thương TP.HCM - (HUIT Cổng tuyển sinh chính thức),"Quản lý chuỗi nhà hàng ẩm thực, dịch vụ tiệc cưới, Bar/Pha chế chuyên nghiệp, vệ sinh an toàn thực phẩm trong nhà hàng và quản trị chi phí F&B.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Quản lý Chuỗi Nhà hàng / Quản lý F&B Khách sạn
- Chuyên viên Điều hành Dịch vụ Tiệc & Catering
- Chuyên gia Pha chế Bar/Café & Sáng tạo Đồ uống
- Chủ Doanh nghiệp Kinh doanh Ẩm thực F&B
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"0.1736, -0.0358, 0.1730, 0.1224, -0.0293 ..."
51,Ngành Quản trị dịch vụ du lịch và lữ hành (Mã ngành: 7810101) - Trường Đại học Công Thương TP.HCM -  (HUIT Cổng tuyển sinh chính thức),"# Ngành Quản trị dịch vụ du lịch và lữ hành (Mã ngành: 7810101)
**MÃ NGÀNH:** `7810101` | **KHOA QUẢN LÝ:** Khoa Dịch vụ du lịch & Ẩm thực
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `20.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `22.50 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.0459, -0.1358, -0.0322, -0.0767, -0.0007 ..."
52,Ngành Quản trị dịch vụ du lịch và lữ hành (Mã ngành: 7810101) - Trường Đại học Công Thương TP.HCM -  (HUIT Cổng tuyển sinh chính thức),"Thiết kế tour du lịch trong và ngoài nước (Inbound/Outbound), hướng dẫn du lịch quốc tế, điều hành doanh nghiệp lữ hành, đại lý vé máy bay.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Điều hành Tour Du lịch Quốc tế và Nội địa
- Hướng dẫn viên Du lịch Quốc tế
- Chuyên viên Thiết kế & Bán Sản phẩm Du lịch (Sales Tour)
- Quản lý Công ty Lữ hành & Truyền thông Du lịch
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"0.2963, -0.0643, 0.1331, -0.0101, 0.1770 ..."
53,Ngành Du lịch (Mã ngành: 7810103) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"# Ngành Du lịch (Mã ngành: 7810103)
**MÃ NGÀNH:** `7810103` | **KHOA QUẢN LÝ:** Khoa Dịch vụ du lịch & Ẩm thực
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `19.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `21.50 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.0681, 0.0099, -0.0267, -0.0873, -0.0024 ..."
54,Ngành Du lịch (Mã ngành: 7810103) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"Đào tạo kiến thức địa lý du lịch, văn hóa ẩm thực vùng miền, tư vấn trải nghiệm điểm đến, du lịch sinh thái và phát triển du lịch bền vững.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Phát triển Sản phẩm Du lịch Sinh thái
- Chuyên viên Quảng bá & Truyền thông Điểm đến Du lịch
- Quản lý Dự án Du lịch Cộng đồng & Bền vững
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.",384,"0.2740, 0.0453, 0.1638, 0.0404, 0.0899 ..."
55,Ngành Du lịch (Mã ngành: 7810103) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",384,"-0.0195, 0.1950, -0.0015, -0.0052, 0.1601 ..."
56,Ngành Công nghệ kỹ thuật điều khiển và tự động hóa (Mã ngành: 7510303) - Trường Đại học Công Thương  (HUIT Cổng tuyển sinh chính thức),"# Ngành Công nghệ kỹ thuật điều khiển và tự động hóa (Mã ngành: 7510303)
**MÃ NGÀNH:** `7510303` | **KHOA QUẢN LÝ:** Khoa Điện - Điện tử
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D07 (Toán, Hóa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `21.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `23.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.2276, 0.0225, 0.0556, -0.1943, -0.1041 ..."
57,Ngành Công nghệ kỹ thuật điều khiển và tự động hóa (Mã ngành: 7510303) - Trường Đại học Công Thương  (HUIT Cổng tuyển sinh chính thức),"Lập trình PLC, Robot công nghiệp, Hệ thống SCADA, IoT Công nghiệp (IIoT), biến tần, dây chuyền sản xuất tự động trong nhà máy hiện đại.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Lập trình Tự động hóa & PLC
- Kỹ sư Vận hành và Bảo trì Robot Công nghiệp
- Kỹ sư Thiết kế Hệ thống SCADA / DCS trong nhà máy
- Chuyên viên Tư vấn Giải pháp Tự động hóa Doanh nghiệp
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.2118, -0.1346, 0.1253, -0.1358, -0.1120 ..."
58,Ngành Công nghệ kỹ thuật điện – điện tử (Mã ngành: 7510301) - Trường Đại học Công Thương TP.HCM - Tu (HUIT Cổng tuyển sinh chính thức),"# Ngành Công nghệ kỹ thuật điện – điện tử (Mã ngành: 7510301)
**MÃ NGÀNH:** `7510301` | **KHOA QUẢN LÝ:** Khoa Điện - Điện tử
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D07 (Toán, Hóa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `20.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `22.50 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.1730, 0.1406, 0.1029, -0.1474, -0.0572 ..."
59,Ngành Công nghệ kỹ thuật điện – điện tử (Mã ngành: 7510301) - Trường Đại học Công Thương TP.HCM - Tu (HUIT Cổng tuyển sinh chính thức),"Thiết kế mạch điện tử, vi điều khiển, hệ thống nhúng, kỹ thuật năng lượng tái tạo (Điện mặt trời, Điện gió), quản trị mạng điện tòa nhà.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Thiết kế Mạch Điện tử & Hệ thống Nhúng
- Kỹ sư Điện Tòa nhà & Công nghiệp (M&E Engineer)
- Kỹ sư Năng lượng Mới & Điện Mặt trời
- Kỹ sư Kiểm định & Bảo trì Thiết bị Điện tử
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0266, 0.2101, 0.2431, 0.0993, 0.0278 ..."
60,Ngành Kỹ thuật Nhiệt (Mã ngành: 7520115) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"# Ngành Kỹ thuật Nhiệt (Mã ngành: 7520115)
**MÃ NGÀNH:** `7520115` | **KHOA QUẢN LÝ:** Khoa Cơ khí (Được hưởng Học bổng 50% HP HK1)
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ (Học bổng 50% học kỳ 1)
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D07 (Toán, Hóa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `17.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `19.50 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.1092, 0.2324, 0.0143, 0.0097, 0.0117 ..."
61,Ngành Kỹ thuật Nhiệt (Mã ngành: 7520115) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"Chuyên về thiết kế hệ thống điều hòa không khí trung tâm (HVAC), lò hơi công nghiệp, hệ thống làm lạnh thủy hải sản, tiết kiệm năng lượng nhiệt.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Thiết kế & Thi công Hệ thống Điều hòa HVAC
- Kỹ sư Năng lượng Nhiệt & Lò hơi Nhà máy
- Kỹ sư Vận hành Hệ thống Lạnh Công nghiệp & Kho Lạnh
- Chuyên viên Tư vấn Tiết kiệm Năng lượng Công nghiệp
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0402, 0.2033, 0.1287, 0.1018, 0.0926 ..."
62,Ngành Công nghệ kỹ thuật cơ điện tử (Mã ngành: 7510203) - Trường Đại học Công Thương TP.HCM - Tuyển  (HUIT Cổng tuyển sinh chính thức),"# Ngành Công nghệ kỹ thuật cơ điện tử (Mã ngành: 7510203)
**MÃ NGÀNH:** `7510203` | **KHOA QUẢN LÝ:** Khoa Cơ khí
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D07 (Toán, Hóa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `20.75 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `22.75 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.1640, 0.1162, 0.0736, -0.1555, -0.1115 ..."
63,Ngành Công nghệ kỹ thuật cơ điện tử (Mã ngành: 7510203) - Trường Đại học Công Thương TP.HCM - Tuyển  (HUIT Cổng tuyển sinh chính thức),"Giao thoa giữa Cơ khí chính xác, Điện tử điều khiển và Tin học lập trình. Đào tạo thiết kế máy thông minh, xe tự hành AGV, thiết bị y tế cơ điện tử.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Thiết kế Sản phẩm Cơ điện tử & Robot
- Kỹ sư Vận hành Dây chuyền Máy Sản xuất Thông minh
- Kỹ sư Lập trình Thiết bị Nhúng & Vi điều khiển
- Quản lý Kỹ thuật Nhà máy Chế tạo
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0052, 0.0773, 0.1357, -0.0645, -0.0545 ..."
64,Ngành Công nghệ chế tạo máy (Mã ngành: 7510202) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUI (HUIT Cổng tuyển sinh chính thức),"# Ngành Công nghệ chế tạo máy (Mã ngành: 7510202)
**MÃ NGÀNH:** `7510202` | **KHOA QUẢN LÝ:** Khoa Cơ khí
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D07 (Toán, Hóa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `20.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `22.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Lập trình máy gia công CNC (CAD/CAM/CNC), thiết kế khuôn mẫu chính xác, công nghệ in 3D cơ khí, vật liệu cơ khí chế tạo.",384,"-0.1968, 0.0735, 0.0200, -0.1181, -0.1457 ..."
65,Ngành Công nghệ chế tạo máy (Mã ngành: 7510202) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUI (HUIT Cổng tuyển sinh chính thức),"## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Lập trình & Vận hành Máy Gia công CNC
- Kỹ sư Thiết kế Cơ khí & Khuôn mẫu (CAD/CAM)
- Chuyên viên Quản lý Bảo trì Thiết bị Cơ khí
- Chuyên viên Giám định Chất lượng Cơ khí (QA/QC)
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.",384,"-0.0747, 0.0731, 0.2083, -0.0314, -0.0456 ..."
66,"Ngành Công nghệ dệt, may (Mã ngành: 7540204) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức)","# Ngành Công nghệ dệt, may (Mã ngành: 7540204)
**MÃ NGÀNH:** `7540204` | **KHOA QUẢN LÝ:** Khoa May - Thời trang (Học bổng 50% HP HK1)
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ (Học bổng 50% học kỳ 1)
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D07 (Toán, Hóa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `18.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `20.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.0590, 0.0660, 0.0959, 0.0271, 0.0086 ..."
67,"Ngành Công nghệ dệt, may (Mã ngành: 7540204) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức)","Quản lý dây chuyền sản xuất may công nghiệp, thiết kế rập 2D/3D (Gerber, Lectra), kiểm soát chất lượng trang phục xuất khẩu, vật liệu may mặc.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Quản lý Dây chuyền Sản xuất May xuất khẩu
- Chuyên viên Thiết kế Rập & Nhảy Size Tự động
- Chuyên viên Quản lý Chất lượng Garment QA/QC
- Chuyên viên Quản lý Đơn hàng Thời trang (Merchandiser)
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0607, 0.0073, 0.1060, 0.0756, 0.0073 ..."
68,Ngành Kinh doanh thời trang và dệt may (Mã ngành: 7340123) - Trường Đại học Công Thương TP.HCM - Tuy (HUIT Cổng tuyển sinh chính thức),"# Ngành Kinh doanh thời trang và dệt may (Mã ngành: 7340123)
**MÃ NGÀNH:** `7340123` | **KHOA QUẢN LÝ:** Khoa May - Thời trang (Học bổng 50% HP HK1)
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ (Học bổng 50% học kỳ 1)
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `19.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `21.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.0283, 0.0270, 0.0355, 0.1076, 0.0339 ..."
